"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27"
497,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
498,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID"
500,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
501,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID"
503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID"
504,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
505,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID"
507,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
508,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
509,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
510,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
511,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
512,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
513,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
514,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
515,NA,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
516,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
517,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
518,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
519,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
520,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
521,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
522,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
523,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID","MID"
525,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
526,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
527,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID"
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
530,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
531,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID"
533,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
534,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
536,"MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID","MID"
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD"
538,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
539,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
540,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
541,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
542,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
543,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD"
545,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
546,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
547,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
548,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
549,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
550,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
551,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
552,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
553,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
554,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
555,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
556,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
557,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
558,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
559,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
560,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
561,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
562,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD"
564,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
565,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
566,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
567,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
568,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD"
570,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
571,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
572,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD"
574,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
575,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
576,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
577,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
578,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
579,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
580,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
581,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
582,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
583,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
584,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
585,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
586,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
587,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
588,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
589,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
590,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
591,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
592,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD"
594,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
595,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD"
597,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
598,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
599,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
601,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
602,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
603,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
604,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
605,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
606,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
607,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
608,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
610,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
611,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
612,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
613,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
614,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
615,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
616,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
617,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
619,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
620,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
621,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD"
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
624,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
625,"FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD","FWD"
